Sr.no,Page No,Rank,product name,product brand,product colour,Product_id,product url,model,type,category,listing type,product price,currency code,product release date,lowest ask,last highest bid time,last lowest ask time,last sale,last sale date,this sale,change value,change percentage,voltality,premium price,product sold,product avg price,product last90 avr price,product desp,product img url,crawled date
210,14,5,Jordan 5 Retro Low PSG (2022),Jordan,PSG (2022),2d64bd76-7073-4ab2-b787-19f4a60fb61b,https://stockx.com/air-jordan-5-retro-low-psg-2022,Jordan 5 Retro Low,New,sneakers,STANDARD,200,USD,03-09-2022,136,2023-03-19T06:32:26Z,2023-04-07T05:00:52Z,238,2023-04-07T10:41:19Z,17,-8,-0.03411,0.151143,0.188,3479,189,196,"The Air Jordan 5 Retro Low PSG 2022 is a collaboration between the French soccer team, Paris Saint-German (PSG), and the Jordan brand by Nike, which has been PSG’s kit manufacturer since 2018.
<br>
<br>
This Retro Low PSG 2022 fifth model is grey and has suede uppers. These shoes have a bright red Jordan-branded lace toggled to match the laces and the ""PANAME"" tag toward the shoe heels. The sneakers have black-toned tongues, black midsoles in icy blue, and the PSG badge underneath the translucent rubber accents.
<br>
<br>
The Air Jordan 5 Retro Low PSG 2022 had a retail price of $200 upon its released in September 2022.",https://images.stockx.com/images/Air-Jordan-5-Retro-Low-PSG-2022-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1659505871,07-04-2023 16:41
211,14,6,Nike Air Force 1 Low White Gum,Nike,White Gum,c09c5c49-35be-47ab-9351-4f1c9de37c4e,https://stockx.com/nike-air-force-1-low-white-gum,Nike Air Force 1 Low,New,sneakers,STANDARD,120,USD,31-03-2021,78,2023-04-01T10:16:28Z,2023-04-06T09:00:36Z,124,2023-04-07T07:43:09Z,28,26,0.258922,0.117638,0.028,3285,104,97,"The Nike Air Force 1 Low White Gum is a reworked version of the classic Nike Air Force 1 Low. Like the classic Nike Air Force 1 Low, this shoe has a white upper made out of tumbled leather with white laces, Nike swooshes, and tongues. Unlike the original Nike Air Force 1 Low which has a white midsole and outsole, this redefined colorway has a solid gum midsole and outsole.
<br>
<br>
The Nike Air Force 1 Low White Gum was released on 31st March 2021. During its release, this sneaker commanded a retail price of $120.",https://images.stockx.com/images/Nike-Air-Force-1-Low-White-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1646687729,07-04-2023 16:41
212,14,7,Jordan 1 Retro High Electro Orange,Jordan,Electro Orange,5bf43351-3215-41df-9cb9-6340eba658d2,https://stockx.com/air-jordan-1-retro-high-electro-orange,Jordan 1 Retro High,New,sneakers,STANDARD,170,USD,17-07-2021,155,2023-04-07T04:51:01Z,2023-04-04T06:44:35Z,170,2023-04-07T01:30:06Z,22,16,0.103896,0.176965,0,3198,197,189,"The Air Jordan 1 High Electro Orange features a white leather upper with black overlays and a Hyper Orange ankle wrap. From there, a matching woven tongue label and sole complete the design.
<br>
<br>
The Air Jordan 1 High Electro Orange released in July of 2021 and retailed for $170.",https://images.stockx.com/images/Air-Jordan-1-Retro-High-Electro-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626802469,07-04-2023 16:41
213,14,8,Nike Air Max 270 Triple Black,Nike,Triple Black,733b3bf9-e069-4186-988f-119608f36d26,https://stockx.com/nike-air-max-270-triple-black,Nike Air Max 270,New,sneakers,STANDARD,160,USD,16-03-2018,96,2023-04-04T15:50:43Z,2023-04-05T18:56:09Z,106,2023-04-07T04:31:22Z,26,-2,-0.018519,0,-0.338,3015,115,109,"Crafted from a breathable mesh and canvas upper, the Nike Air Max 270 Triple Black now features 270 degrees of visible Air for extra comfort. Drawing inspiration from the sleek Air Max 180, the Nike Air Max 270 Triple Black features a slip-in bootie construction to deliver a great fit. The sneaker boasts a Max Air unit with 270 degrees of air encapsulated in the heel. The sneaker utilizes lightweight and soft neoprene across the upper to ensure airflow to the foot. 
<br>
<br>
The Nike Air Max 270 Triple Black was released in March 2018 at a retail price of $160.",https://images.stockx.com/images/Nike-Air-Max-270-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607664371,07-04-2023 16:41
214,14,9,Jordan 1 Low Bulls (GS),Jordan,Bulls (GS),91a1d18b-b691-4362-b85f-edc6ba2a5861,https://stockx.com/air-jordan-1-low-bulls-gs,Jordan 1 Low,New,sneakers,STANDARD,100,USD,26-03-2022,93,2023-04-05T14:47:51Z,2023-04-07T10:33:03Z,98,2023-04-07T03:47:01Z,21,-1,-0.010101,0.102732,-0.02,2811,96,105,"The Jordan 1 Lows (Gradeschool) are not new to the market, and the Jordan brand continues to expand the Chicago Bull's color palette iterations in honor of Michael Jordan's career with the team. The Air Jordan 1 Low Bulls comes constructed in full leather with mesh tongues and lining.
<br>
<br>
The shoe's black and red overlays provide contrast to the white base. It also has a white midsole with a rubber outsole that matches the branding in color.
<br>
<br>
The Air Jordan 1 Low Bulls were released on June 10, 2022, and retailed at $97. The Grade School (GS) version is made for smaller sizes.",https://images.stockx.com/images/Air-Jordan-1-Low-Bulls-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660253137,07-04-2023 16:41
215,14,10,Jordan 6 Retro Chrome Metallic Silver (GS),Jordan,Chrome Metallic Silver (GS),bbbc7698-42c3-4409-ac54-c0973f327c4d,https://stockx.com/air-jordan-6-retro-chrome-metallic-silver-gs,Jordan 6 Retro,New,sneakers,STANDARD,150,USD,26-11-2022,118,2023-04-05T08:49:58Z,2023-04-07T04:11:22Z,141,2023-04-07T05:20:06Z,23,-1,-0.007042,0.098329,-0.06,2339,154,153,"The Air Jordan 6 Retro Chrome Metallic Silver GS is a monochromatic sneaker with windows in the tongue. This shoe is sized for grade-schoolers (GS).
<br>
<br>
The upper of this Retro Chrome Air Jordan 6 model is black nubuck with silver hits appearing on the heel tag and in the Jumpman on the tongue and lace guard. Silver hits also appear on the black polyurethane midsole. The outsole is black and translucent rubber with another silver Jumpman. The insole is black with AIR units throughout.
<br>
<br>
The Air Jordan 6 Retro Chrome Metallic Silver GS debuted on November 26th, 2022 for $150 retail.",https://images.stockx.com/images/Air-Jordan-6-Retro-Chrome-Metallic-Silver-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672212755,07-04-2023 16:41
216,14,11,Jordan 1 Mid Metallic Gold Black White,Jordan,Metallic Gold Black White,4f2051cd-1eaf-481f-ad06-247d1946d4bf,https://stockx.com/air-jordan-1-mid-metallic-gold-black-white,Jordan 1 Mid,New,sneakers,STANDARD,125,USD,30-11-2020,105,2023-04-06T06:15:50Z,2023-04-07T06:48:52Z,128,2023-04-07T06:33:09Z,22,27,0.267327,0.218581,0.024,2222,132,129,"The Air Jordan 1 Mid got the golden treatment in addition to the Jordan 1 High in 2020. This Jordan Mid Metallic Gold model dons a shiny and reflective upper that is sure to make anyone take a second look at your feet.
<br>
<br>
The Air Jordan 1 Mid features metallic gold overlays with a mix of smooth white leather. A quintessential Nike Swoosh in black provides a contrast to the upper. A black and white Jumpman logo appears on the tongue tag in typical Jordan Mid fashion.
<br>
<br>
The Air Jordan 1 Mid Metallic Gold released in November of 2020 and retailed for $130.",https://images.stockx.com/images/Air-Jordan-1-Mid-Metallic-Gold-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607109040,07-04-2023 16:41
217,14,12,Jordan 1 Low SE Light Olive (Women's),Jordan,Light Olive (Women's),116a5fb2-ce62-4bca-a9b2-6971c96882ce,https://stockx.com/air-jordan-1-low-se-light-olive-w,Jordan 1 Low SE,New,sneakers,STANDARD,95,USD,02-09-2022,165,2023-04-07T09:05:05Z,2023-04-06T11:11:47Z,285,2023-04-07T09:14:23Z,21,34,0.135458,0.081806,2,2175,174,217,"The Air Jordan 1 Low SE Light Olive W is a low-cut rendition of the iconic Jordan 1.
<br>
<br>
A women’s exclusive sneaker dressed in a light olive and sail-white color scheme, it features a leather upper with a sail-white base and tongue. Its upper also features light olive embroidered Swooshes, laces, and overlays on its forefoot and heel. At the top of its tongue sits a black Jumpman logo, while on its heel is a white Air Jordan wings logo. This shoe rests on a white midsole and a light olive rubber outsole.
<br>
<br>
The Air Jordan 1 Low SE Light Olive W was released on September 2, 2022, at a retail price of $95.",https://images.stockx.com/images/Air-Jordan-1-Low-SE-Light-Olive-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1664259098,07-04-2023 16:41
218,14,13,Jordan 1 Retro High Fearless UNC Chicago,Jordan,Fearless UNC Chicago,bb48b0f1-531c-4ac0-8157-6831b4b595ea,https://stockx.com/air-jordan-1-retro-high-fearless-unc-chicago,Jordan 1 Retro High,New,sneakers,STANDARD,160,USD,02-11-2019,273,2023-04-06T10:23:02Z,2023-04-07T05:01:56Z,403,2023-04-07T04:51:16Z,22,33,0.089031,0.100755,1.514,2047,372,364,"Please Note: Extra laces are not guaranteed. Jordan Brand sheds light on Michael’s transition from the college hoops scene to the NBA with the Jordan 1 Retro High Fearless UNC Chicago, now available on StockX.  1984 marked the year MJ entered the league and changed the game as we know it. This shoe is an embodiment of staying true to your roots as you face adversity and adapt to perform at the highest level.
<br>
This AJ 1 is composed of a white patent leather upper with red and university blue overlays, black Nike ""Swoosh"", white midsole, and a red outsole. These sneakers released in November of 2019 and retailed for $160.",https://images.stockx.com/images/Air-Jordan-1-Retro-High-Fearless-UNC-Chicago-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606322396,07-04-2023 16:41
219,14,14,New Balance 574 Legacy Stone Island,New Balance,Stone Island,a84aa531-55e2-42a7-885c-b0e4e85d2fa7,https://stockx.com/new-balance-574-legacy-stone-island-steel-blue,New Balance 574 Legacy,New,sneakers,STANDARD,140,USD,16-02-2023,224,2023-04-07T06:56:00Z,2023-04-07T06:15:19Z,379,2023-04-06T23:14:35Z,22,130,0.520456,0.142502,1.704,1858,288,288,"Stone Island was ready to make their move into the footwear space this year, collaborating with New Balance on their classic 574 silhouette. 
<br>
<br>
New Balance’s Stone Island collaboration derives from military inspiration, highlighted by various shades of grey and green throughout the uppers. The sneakers are constructed of premium suede and mesh, and sit on top of a two-toned grey and white midsole. Stone island branding on the tongue tops off this sneaker of the year candidate. 
<br>
<br>
The New Balance 574 Legacy Stone Island released February 16, 2023, with a retail price of $140.",https://images.stockx.com/images/New-Balance-574-Legacy-Stone-Island-Steel-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1677051269,07-04-2023 16:41
220,14,15,Nike Air Max 95 Fish Scales,Nike,Fish Scales,710dbdaf-5b07-47ef-91f2-f3d568094058,https://stockx.com/nike-air-max-95-fish-scales,Nike Air Max 95,New,sneakers,STANDARD,180,USD,14-10-2022,114,2023-03-20T00:31:27Z,2023-04-06T15:24:42Z,120,2023-04-07T10:57:20Z,24,-37,-0.235669,0.314362,-0.333,1464,182,164,"The Nike Air Max 95 Fish Scales employs both light and dark tones across the upper, which is made of a combination of mesh, leather, suede, nubuck, and canvas. 
<br>
<br>
This Nike Air Max is covered in an official color scheme of Light Smoke Grey, Black, Pure Platinum, and White. The highlight features are the exposed midfoot on the outsole and the fish scales on the heels. The style is completed with red highlights, 3M reflective details, and a semi-translucent outsole with AIR units for cushioning.
<br>
<br>
The Nike Air Max 95 Fish Scales was released on October 14th, 2022. It originally retailed at the price of $180.",https://images.stockx.com/images/Nike-Air-Max-95-Fish-Scales-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676964358,07-04-2023 16:41
221,14,16,Jordan 1 Mid True Blue Cement (GS),Jordan,True Blue Cement (GS),f411067b-0892-4d99-ae3f-5f140e1d050d,https://stockx.com/air-jordan-1-mid-true-blue-cement-gs,Jordan 1 Mid,New,sneakers,STANDARD,110,USD,02-12-2022,82,2023-03-29T04:07:54Z,2023-04-07T08:41:05Z,99,2023-04-07T06:09:19Z,26,-1,-0.01,0.13339,-0.1,1004,108,107,"The  Air Jordan 1 Mid True Blue Cement GS is a celebrated addition to the brand´s catalog for grade-schoolers (GS).
<br>
<br>
Built in white leather with contrasts in Nike's Cement Grey shade, this Mid Air Jordan 1 sneaker has perforations on the toebox. It also features rue lue accents on the mudguard, eyestays, padded collars, and oversized Swoosh that spans around the heel. It also boasts sports grey elephant print accents and fire red accents on the Wings logo and outsole.
<br>
<br>
The Air Jordan 1 Mid True Blue Cement GS was released January 14th, 2023, at a retail price of $125.",https://images.stockx.com/images/Air-Jordan-1-Mid-True-Blue-Cement-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1674725597,07-04-2023 16:41
222,14,17,adidas adiFOM Q Wonder White Core Black,adidas,Wonder White Core Black,02e438a3-df40-4dea-b1d4-1ea297d4a633,https://stockx.com/adidas-adifom-q-tan-black,adidas adiFOM Q,New,sneakers,STANDARD,120,USD,27-09-2022,78,2023-03-27T06:46:47Z,2023-04-06T02:45:47Z,91,2023-04-07T08:54:28Z,23,-32,-0.265388,0.152801,-0.242,551,101,95,,https://images.stockx.com/images/adidas-adiFOM-Q-Tan-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1667401232,07-04-2023 16:41
223,14,18,Jordan 6 Retro Low Golf White Infrared,Jordan,White Infrared,8ed80168-393d-4581-b2cf-e45d5951513b,https://stockx.com/air-jordan-6-retro-low-golf-white-infrared,Jordan 6 Retro Low Golf,New,sneakers,STANDARD,220,USD,21-02-2023,155,2023-04-06T03:25:50Z,2023-04-07T08:57:04Z,180,2023-04-07T09:56:15Z,23,0,0,0.035087,-0.182,336,225,226,,https://images.stockx.com/images/Air-Jordan-6-Retro-Low-Golf-White-Infrared-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678872878,07-04-2023 16:41
224,14,19,adidas Gazelle Indoor Bold Orange (Women's),adidas,Bold Orange (Women's),ed05af66-a3c6-455c-9479-46a7ef7e15a1,https://stockx.com/adidas-gazelle-indoor-bold-orange-w,adidas Gazelle Indoor,New,sneakers,STANDARD,120,USD,,104,2023-04-06T08:17:12Z,2023-04-06T13:55:18Z,185,2023-04-06T21:38:23Z,21,57,0.445313,0.143829,0.542,258,144,145,,https://images.stockx.com/images/adidas-Gazelle-Indoor-Bold-Orange-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1680596331,07-04-2023 16:41
225,14,20,Nike Air Max Plus Social F.C.,Nike,Social F.C.,4eff7c40-abe9-461f-b041-cb2e092caefb,https://stockx.com/nike-air-max-plus-social-fc,Nike Air Max Plus,New,sneakers,STANDARD,160,USD,01-08-2022,110,2023-04-06T12:55:51Z,2023-04-07T04:55:07Z,176,2023-04-07T07:38:18Z,22,49,0.377029,0.097739,0.099,220,182,180,,https://images.stockx.com/images/Nike-Air-Max-Plus-Social-FC-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1680768677,07-04-2023 16:41
226,14,21,New Balance 550 Triple White,New Balance,Triple White,a2c01efa-cf7f-491b-9e52-9bc1ccc96ff1,https://stockx.com/new-balance-550-triple-white,New Balance 550,New,sneakers,STANDARD,110,USD,10-10-2022,84,2023-04-07T03:36:59Z,2023-04-06T19:10:45Z,110,2023-04-06T22:24:19Z,21,-10,-0.083333,0.194094,0,212,124,125,,https://images.stockx.com/images/New-Balance-550-Triple-White.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1673398141,07-04-2023 16:41
227,14,22,Nike Dunk Low Racer Blue White,Nike,Racer Blue White,9cef4a34-e238-4f5d-8dc9-35a1718fd1a2,https://stockx.com/nike-dunk-low-racer-blue-white,Nike Dunk Low,New,sneakers,STANDARD,100,USD,03-09-2022,123,2023-03-31T09:11:00Z,2023-04-07T09:42:42Z,140,2023-04-07T09:37:49Z,21,-3,-0.020979,0.087464,0.4,19867,147,152,"The Nike Dunk Low Racer Blue White features a smooth Racer Blue leather upper with contrasting white leather overlays and Swooshes. A woven Nike tongue tag and heel embroidery nod to the original stylings of the 1985 Nike Dunk. At the base, a matching EVA foam sole completes the design.
<br>
<br>
The Nike Dunk Low Racer Blue White released in 2022 and retailed for $100.",https://images.stockx.com/images/Nike-Dunk-Low-Racer-Blue-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1654154937,07-04-2023 16:41
228,14,23,Jordan 1 Mid Shadow Red,Jordan,Shadow Red,9e1a2f89-a3c4-4e10-ab59-4178fd4c3c3f,https://stockx.com/air-jordan-1-mid-shadow-red,Jordan 1 Mid,New,sneakers,STANDARD,120,USD,06-10-2021,150,2023-04-06T06:20:23Z,2023-04-06T09:25:07Z,189,2023-04-07T09:18:19Z,23,-37,-0.167112,0.128266,0.575,12900,152,169,"The Jordan 1 Mid Shadow Red features a grey smooth leather upper with black overlays and Swooshes. At the collar, a debossed red Air Jordan Wings logo nods to the original Air Jordan 1 design. From there, a woven Jumpman tongue tag, white midsole, and black outsole complete the design.
<br>
<br>
The Jordan 1 Mid Shadow Red released in October of 2021 and retailed for $120.",https://images.stockx.com/images/Air-Jordan-1-Mid-Shadow-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1634306214,07-04-2023 16:41
229,14,24,Nike Air Max 1 Travis Scott Cactus Jack Baroque Brown,Nike,Travis Scott Cactus Jack Baroque Brown,8eaf1af5-672a-4d39-8bf8-1f80ca1d714a,https://stockx.com/nike-air-max-1-travis-scott-baroque-brown,Nike Air Max 1,New,sneakers,STANDARD,150,USD,27-05-2022,202,2023-04-06T08:52:30Z,2023-04-07T05:03:29Z,437,2023-04-07T07:00:58Z,22,20,0.046569,0.147079,1.909,9873,438,378,"In collaboration with Travis Scott's record label Cactus Jack, the Nike Air Max 1 Travis Scott Cactus Jack Brown draws inspiration from the Nike ACG Pocket Knife hiking shoe. It features a layered mesh upper with tonal-brown Durabuck overlays and reversed Swoosh logos. A drawstring Gillie lacing system nods to common features on trail runners. At the base, a yellowed sole with a cloudy Air unit completes the design.
<br>
<br>
The Nike Air Max 1 Travis Scott Cactus Jack Brown released in May of 2022 and retailed for $150.",https://images.stockx.com/images/Nike-Air-Max-1-Travis-Scott-Baroque-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1645116120,07-04-2023 16:41
230,14,25,adidas Yeezy Boost 350 V2 MX Oat,adidas,MX Oat,32d2aac9-0bac-4862-85c0-1dcbd7d2d03f,https://stockx.com/adidas-yeezy-boost-350-v2-mx-oat,adidas Yeezy Boost 350 V2,New,sneakers,STANDARD,220,USD,23-10-2021,214,2023-04-05T21:58:56Z,2023-04-03T04:23:00Z,300,2023-04-07T10:47:29Z,29,-15,-0.047619,0.161607,0.364,7826,264,281,"The adidas Yeezy Boost 350 V2 MX Oat features a yellow, orange, and blue swirl-patterned Primeknit upper with a mesh side stripe and yellow heel tab. From there, a semi-translucent Boost midsole and pale yellow rope laces complete the design.
<br>
<br>
The adidas Yeezy Boost 350 V2 MX Oat released in October of 2021 and retailed for $220.",https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-MX-Oat-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1634917162,07-04-2023 16:41
